city_id,city_name,region_no,dep_no,total_se_co,public_edu_health_social,other,technology,manufacturing,consumer,finance_re,construction_industry,eu_election_circle_fr,people_no,avg_pay_gap,executive_pay_gap,manager_pay_gap,worker_pay_gap,employee_pay_gap,executive_pay_gap_label,manager_pay_gap_label,worker_pay_gap_label,employee_pay_gap_label,technology_pct,consumer_pct,finance_re_pct,construction_industry_pct,public_edu_health_social_pct,manufacturing_pct,technology_pct_label,consumer_pct_label,public_edu_health_social_pct_label,finance_re_pct_label,construction_industry_pct_label,manufacturing_pct_label
02095,Bohain-en-Vermandois,22,02,230,37,18,22,7,96,22,25,Nord-Ouest,5459,11.206896551724128,14.479638009049786,19.424460431654683,13.392857142857142,1.0526315789473648,medium pay gap,high pay gap,medium pay gap,low pay gap,10.526315789473683,45.933014354066984,10.526315789473683,11.961722488038278,17.703349282296653,3.349282296650718,low proportion,high proportion,high proportion,medium proportion,low proportion,low proportion
02110,Braine,22,02,130,27,8,11,8,39,10,20,Nord-Ouest,2150,19.230769230769234,23.966942148760335,23.076923076923077,13.513513513513514,22.580645161290327,high pay gap,high pay gap,medium pay gap,high pay gap,9.565217391304348,33.91304347826087,8.695652173913043,17.391304347826086,23.47826086956522,6.956521739130435,low proportion,medium proportion,high proportion,medium proportion,medium proportion,high proportion
02168,Château-Thierry,22,02,956,157,69,148,42,346,105,67,Nord-Ouest,14008,15.909090909090907,18.725099601593637,13.90728476821192,12.499999999999988,5.714285714285711,high pay gap,medium pay gap,medium pay gap,low pay gap,17.109826589595375,40.0,12.138728323699421,7.745664739884393,18.15028901734104,4.855491329479769,medium proportion,high proportion,high proportion,high proportion,low proportion,medium proportion
02173,Chauny,22,02,706,107,52,81,41,241,79,88,Nord-Ouest,11445,20.300751879699256,27.519379844961243,16.45569620253165,18.58407079646019,7.692307692307699,high pay gap,medium pay gap,high pay gap,low pay gap,12.71585557299843,37.83359497645212,12.401883830455258,13.814756671899527,16.797488226059652,6.436420722135009,low proportion,high proportion,medium proportion,high proportion,low proportion,medium proportion
02243,Crouy,22,02,143,15,7,22,9,41,11,31,Nord-Ouest,2663,18.6046511627907,17.75700934579438,23.376623376623375,13.513513513513514,12.84403669724771,high pay gap,high pay gap,medium pay gap,medium pay gap,17.05426356589147,31.782945736434108,8.527131782945736,24.031007751937985,11.627906976744185,6.976744186046512,medium proportion,medium proportion,low proportion,medium proportion,high proportion,high proportion
02290,Essômes-sur-Marne,22,02,89,2,11,11,2,41,5,13,Nord-Ouest,2768,19.727891156462576,30.402930402930405,9.395973154362418,5.932203389830517,6.956521739130441,high pay gap,medium pay gap,low pay gap,low pay gap,14.864864864864865,55.4054054054054,6.756756756756757,17.56756756756757,2.7027027027027026,2.7027027027027026,medium proportion,high proportion,low proportion,low proportion,medium proportion,low proportion
02304,La Fère,22,02,174,29,20,15,4,60,20,23,Nord-Ouest,2606,15.315315315315308,50.413223140495866,20.895522388059707,19.801980198019802,-3.157894736842113,high pay gap,high pay gap,high pay gap,negative pay gap,9.933774834437086,39.735099337748345,13.245033112582782,15.2317880794702,19.205298013245034,2.6490066225165565,low proportion,high proportion,high proportion,high proportion,medium proportion,low proportion
02305,Fère-en-Tardenois,22,02,188,24,23,22,14,60,22,17,Nord-Ouest,3037,15.748031496062993,12.323943661971832,14.66666666666666,12.037037037037043,5.825242718446615,medium pay gap,medium pay gap,medium pay gap,low pay gap,13.836477987421384,37.735849056603776,13.836477987421384,10.69182389937107,15.09433962264151,8.80503144654088,low proportion,high proportion,medium proportion,high proportion,low proportion,high proportion
02307,La Ferté-Milon,22,02,106,21,10,19,8,26,4,14,Nord-Ouest,2080,15.942028985507253,8.260869565217385,13.664596273291933,18.333333333333325,8.695652173913043,low pay gap,medium pay gap,high pay gap,low pay gap,20.652173913043477,28.26086956521739,4.3478260869565215,15.217391304347828,22.82608695652174,8.695652173913043,high proportion,low proportion,high proportion,low proportion,medium proportion,high proportion
02334,Fresnoy-le-Grand,22,02,103,18,8,15,9,32,6,8,Nord-Ouest,2974,18.110236220472434,28.093645484949832,14.685314685314694,19.642857142857135,5.0,high pay gap,medium pay gap,high pay gap,low pay gap,17.045454545454543,36.36363636363637,6.8181818181818175,9.090909090909092,20.454545454545457,10.227272727272728,medium proportion,medium proportion,high proportion,low proportion,low proportion,high proportion
02340,Gauchy,22,02,211,22,16,21,22,71,15,33,Nord-Ouest,5315,14.728682170542637,18.88412017167383,13.286713286713288,7.0175438596491295,8.333333333333336,high pay gap,medium pay gap,low pay gap,low pay gap,11.41304347826087,38.58695652173913,8.152173913043478,17.934782608695652,11.956521739130435,11.956521739130435,low proportion,high proportion,low proportion,low proportion,medium proportion,high proportion
02360,Guignicourt,22,02,107,19,9,16,6,25,15,13,Nord-Ouest,2173,14.893617021276592,9.482758620689651,14.012738853503182,15.517241379310336,8.771929824561402,medium pay gap,medium pay gap,medium pay gap,medium pay gap,17.02127659574468,26.595744680851062,15.957446808510639,13.829787234042554,20.212765957446805,6.382978723404255,medium proportion,low proportion,high proportion,high proportion,low proportion,medium proportion
02361,Guise,22,02,284,51,24,29,14,109,32,18,Nord-Ouest,4806,11.764705882352944,25.423728813559322,14.184397163120568,8.181818181818185,3.0612244897959253,high pay gap,medium pay gap,low pay gap,low pay gap,11.462450592885375,43.08300395256917,12.648221343873518,7.114624505928854,20.158102766798418,5.533596837944664,low proportion,high proportion,high proportion,high proportion,low proportion,medium proportion
02381,Hirson,22,02,394,56,42,37,18,176,30,25,Nord-Ouest,9065,11.206896551724128,1.8433179723502238,15.82733812949641,8.411214953271015,3.0612244897959253,low pay gap,medium pay gap,low pay gap,low pay gap,10.818713450292398,51.461988304093566,8.771929824561402,7.309941520467836,16.374269005847953,5.263157894736842,low proportion,high proportion,medium proportion,medium proportion,low proportion,medium proportion
02408,Laon,22,02,1373,199,136,195,29,490,156,137,Nord-Ouest,23850,8.47457627118644,19.57446808510639,10.948905109489052,13.000000000000005,1.9801980198019733,high pay gap,medium pay gap,medium pay gap,low pay gap,16.169154228855724,40.6301824212272,12.935323383084576,11.359867330016584,16.500829187396352,2.404643449419569,medium proportion,high proportion,medium proportion,high proportion,low proportion,low proportion
02468,Marle,22,02,119,17,15,13,6,36,9,18,Nord-Ouest,2211,7.086614173228336,16.988416988416986,-1.342281879194626,5.4545454545454515,14.655172413793096,medium pay gap,negative pay gap,low pay gap,medium pay gap,13.131313131313133,36.36363636363637,9.090909090909092,18.181818181818183,17.17171717171717,6.0606060606060606,low proportion,medium proportion,medium proportion,medium proportion,medium proportion,medium proportion
02543,Neuilly-Saint-Front,22,02,97,16,11,10,7,32,3,16,Nord-Ouest,2066,13.008130081300823,17.0103092783505,0.0,17.857142857142858,10.25641025641025,medium pay gap,low pay gap,high pay gap,medium pay gap,11.904761904761903,38.095238095238095,3.571428571428571,19.047619047619047,19.047619047619047,8.333333333333332,low proportion,high proportion,high proportion,low proportion,medium proportion,high proportion
02555,Nogent-l'Artaud,22,02,69,5,7,9,6,17,9,11,Nord-Ouest,2072,10.948905109489052,-12.719298245614027,12.337662337662339,19.166666666666675,1.8018018018017956,negative pay gap,medium pay gap,high pay gap,low pay gap,15.789473684210526,29.82456140350877,15.789473684210526,19.298245614035086,8.771929824561402,10.526315789473683,medium proportion,medium proportion,low proportion,high proportion,medium proportion,high proportion
02558,Le Nouvion-en-Thiérache,22,02,123,21,13,10,4,50,15,8,Nord-Ouest,2561,11.538461538461538,30.476190476190478,6.39534883720929,8.47457627118644,8.737864077669906,high pay gap,low pay gap,low pay gap,medium pay gap,9.25925925925926,46.2962962962963,13.88888888888889,7.4074074074074066,19.444444444444446,3.7037037037037033,low proportion,high proportion,high proportion,high proportion,low proportion,low proportion
02680,Saint-Gobain,22,02,86,18,11,14,7,19,4,10,Nord-Ouest,1931,18.045112781954888,22.131147540983605,20.12578616352202,19.62616822429906,15.929203539823014,high pay gap,high pay gap,high pay gap,medium pay gap,19.444444444444446,26.38888888888889,5.555555555555555,13.88888888888889,25.0,9.722222222222223,high proportion,low proportion,high proportion,low proportion,low proportion,high proportion
02684,Saint-Michel,22,02,95,30,6,6,6,30,1,11,Nord-Ouest,3420,6.363636363636357,18.75,12.765957446808503,1.886792452830182,-13.749999999999996,high pay gap,medium pay gap,low pay gap,negative pay gap,7.142857142857142,35.714285714285715,1.1904761904761905,13.095238095238097,35.714285714285715,7.142857142857142,low proportion,medium proportion,high proportion,low proportion,low proportion,high proportion
02691,Saint-Quentin,22,02,3289,589,297,528,100,1059,327,325,Nord-Ouest,54465,13.076923076923071,21.031746031746035,9.027777777777784,12.149532710280365,5.769230769230766,high pay gap,medium pay gap,medium pay gap,low pay gap,18.0327868852459,36.16803278688525,11.168032786885245,11.099726775956285,20.116120218579233,3.415300546448088,medium proportion,medium proportion,high proportion,high proportion,low proportion,low proportion
02719,Sinceny,22,02,57,4,8,3,6,21,5,7,Nord-Ouest,2051,18.57142857142857,23.75478927203066,18.064516129032263,29.599999999999994,2.8846153846153912,high pay gap,high pay gap,high pay gap,low pay gap,6.521739130434782,45.65217391304348,10.869565217391305,15.217391304347828,8.695652173913043,13.043478260869565,low proportion,high proportion,low proportion,high proportion,medium proportion,high proportion
02720,Sissonne,22,02,92,18,12,10,4,31,2,13,Nord-Ouest,1795,9.909909909909906,9.502262443438921,7.031250000000003,21.153846153846164,5.940594059405938,medium pay gap,low pay gap,high pay gap,low pay gap,12.82051282051282,39.743589743589745,2.564102564102564,16.666666666666664,23.076923076923077,5.128205128205128,low proportion,high proportion,high proportion,low proportion,medium proportion,medium proportion
02722,Soissons,22,02,1947,325,165,347,39,662,205,164,Nord-Ouest,27486,13.953488372093029,16.334661354581677,12.244897959183666,18.691588785046733,3.883495145631071,medium pay gap,medium pay gap,high pay gap,low pay gap,19.91963260619977,38.00229621125143,11.768082663605052,9.414466130884042,18.65671641791045,2.2388059701492535,high proportion,high proportion,high proportion,high proportion,low proportion,low proportion
02738,Tergnier,22,02,386,74,42,38,20,128,20,54,Nord-Ouest,13563,19.53125,24.888888888888896,16.447368421052634,23.728813559322038,7.547169811320745,high pay gap,medium pay gap,high pay gap,low pay gap,11.377245508982035,38.32335329341318,5.9880239520958085,16.16766467065868,22.15568862275449,5.9880239520958085,low proportion,high proportion,high proportion,low proportion,medium proportion,medium proportion
02758,Vailly-sur-Aisne,22,02,102,17,7,17,9,33,6,8,Nord-Ouest,2006,15.267175572519085,36.96369636963696,8.496732026143796,14.953271028037381,7.476635514018683,high pay gap,low pay gap,medium pay gap,low pay gap,18.88888888888889,36.666666666666664,6.666666666666667,8.88888888888889,18.88888888888889,10.0,medium proportion,high proportion,high proportion,low proportion,low proportion,high proportion
02789,Vervins,22,02,166,31,15,34,6,50,17,10,Nord-Ouest,2391,4.838709677419352,-8.860759493670892,5.0724637681159495,-3.63636363636364,0.9803921568627416,negative pay gap,low pay gap,negative pay gap,low pay gap,22.972972972972975,33.78378378378378,11.486486486486488,6.756756756756757,20.945945945945947,4.054054054054054,high proportion,medium proportion,high proportion,high proportion,low proportion,low proportion
02805,Villeneuve-Saint-Germain,22,02,183,5,7,26,25,69,9,28,Nord-Ouest,2459,16.666666666666664,31.9327731092437,14.96598639455782,18.918918918918916,10.909090909090903,high pay gap,medium pay gap,high pay gap,medium pay gap,16.049382716049383,42.592592592592595,5.555555555555555,17.28395061728395,3.0864197530864197,15.432098765432098,medium proportion,high proportion,low proportion,low proportion,medium proportion,high proportion
02810,Villers-Cotterêts,22,02,491,63,40,69,52,148,52,47,Nord-Ouest,10646,16.788321167883204,23.80952380952381,12.738853503184714,16.94915254237288,4.716981132075472,high pay gap,medium pay gap,medium pay gap,low pay gap,16.009280742459396,34.33874709976798,12.064965197215777,10.904872389791183,14.617169373549885,12.064965197215777,medium proportion,medium proportion,medium proportion,high proportion,low proportion,high proportion
03001,Abrest,83,03,171,13,15,19,9,61,8,42,Centre,2766,21.58273381294964,24.590163934426233,17.419354838709673,18.58407079646019,11.818181818181825,high pay gap,high pay gap,high pay gap,medium pay gap,12.5,40.131578947368425,5.263157894736842,27.631578947368425,8.552631578947368,5.921052631578947,low proportion,high proportion,low proportion,low proportion,high proportion,medium proportion
03013,Avermes,83,03,208,22,18,24,19,77,14,26,Centre,3815,11.023622047244084,14.8854961832061,13.66906474820144,16.190476190476183,1.9801980198019733,medium pay gap,medium pay gap,medium pay gap,low pay gap,13.186813186813188,42.30769230769231,7.6923076923076925,14.285714285714285,12.087912087912088,10.43956043956044,low proportion,high proportion,low proportion,low proportion,low proportion,high proportion
03023,Bellerive-sur-Allier,83,03,500,65,34,89,21,172,49,62,Centre,8063,23.333333333333332,29.241877256317682,4.827586206896547,17.699115044247787,8.490566037735853,high pay gap,low pay gap,high pay gap,low pay gap,19.432314410480352,37.55458515283843,10.698689956331878,13.537117903930133,14.192139737991265,4.585152838427948,high proportion,high proportion,medium proportion,high proportion,low proportion,medium proportion
03036,Bourbon-l'Archambault,83,03,200,32,19,25,7,56,19,38,Centre,2270,8.130081300813007,9.090909090909092,7.4074074074074066,15.454545454545448,5.660377358490563,medium pay gap,low pay gap,medium pay gap,low pay gap,14.124293785310735,31.63841807909605,10.734463276836157,21.468926553672315,18.07909604519774,3.954802259887006,low proportion,medium proportion,high proportion,high proportion,high proportion,low proportion
03082,Commentry,83,03,309,34,28,24,26,115,29,45,Centre,6204,17.322834645669285,12.27272727272727,21.935483870967744,18.103448275862068,12.612612612612617,medium pay gap,high pay gap,high pay gap,medium pay gap,8.791208791208792,42.124542124542124,10.622710622710622,16.483516483516482,12.454212454212454,9.523809523809524,low proportion,high proportion,low proportion,medium proportion,medium proportion,high proportion
